Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,4.2114132346235555,6.873611992385787,3.949898652760896,10.028811619370881
2,3.8491012263419058,12.038983185279188,3.7427388850969896,13.734854165844418
3,3.657042278251067,15.339467005076141,3.5670001965443836,16.88439831077081
4,3.4387451609984265,18.86302347715736,3.332340162404594,20.72857875833761
5,3.2392188970207565,22.43020304568528,3.1902573034240804,23.60974069542566
6,3.06598353143876,25.783232868020306,3.0401713207488177,26.455381457946878
7,2.902274126933916,28.82296954314721,2.9313186656028076,28.097249082369657
