Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,3.476392231616877,17.6217480964467,3.5088456996864728,19.840549394166633
2,2.607882943855324,33.7890625,2.778083370616151,30.788964755101237
3,2.145787625748494,44.19217956852792,2.465622949041272,37.34854165844417
4,1.8125470689105503,52.0423540609137,2.394811842461037,40.97170146426175
5,1.5553203930104444,58.25963673857868,1.8692233523841852,51.05182144689584
6,1.341383149781203,63.53109137055838,1.7245946569271866,54.20136559182224
7,1.153308496559937,68.10953362944163,1.720830316324705,55.79192485298181
