Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,2.5449767317823184,13.434559811827956,2.3903006757100425,8.741666666666667
2,2.048191706339518,22.355930779569892,1.5188087339401246,36.59166666666667
3,1.6523745495785949,33.99487567204301,1.9284656591415406,27.433333333333334
4,1.4804007443048621,38.928091397849464,1.5211904392242432,37.525
5,1.4092059930165608,42.004788306451616,1.276577291806539,48.025
6,1.222656120536148,51.110971102150536,1.1860877154668172,51.666666666666664
7,1.1585070407518776,54.427083333333336,1.0566232296625773,59.0
