Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,4.171898477573685,7.691545050761421,3.7979640222957376,13.28491928799779
2,3.5849144119901704,16.755234771573605,3.2642460918588365,22.094170580573863
3,3.0796264524992347,25.749524111675125,2.84282528245139,29.853573824841142
4,2.7085687521145427,32.99888959390863,2.6101133299922163,34.929154990725024
5,2.4179473673631695,38.99409105329949,2.409972087846783,39.373248608754
6,2.1531084031623027,44.575864530456855,2.1566665698966583,44.800094723132176
7,1.895033799452225,50.14375793147208,2.069101967920551,46.899790819749775
