Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,0.7228131367955156,76.14877352150538,0.48537719186147055,83.01666666666667
2,0.44500107886970686,84.09988239247312,0.41419489312171937,85.4
3,0.38468139786874095,86.19581653225806,0.3550649898846944,87.525
4,0.3598603814519862,86.97286626344086,0.3558863627910614,87.20833333333333
5,0.3425280612002137,87.57980510752688,0.3434508630434672,87.85
6,0.32410336341909185,88.00613239247312,0.33726926358540854,88.04166666666667
7,0.31144923548544606,88.62987231182795,0.33221824415524803,87.975
