Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,0.5508334236119383,79.81980846774194,0.5349106257756551,80.75833333333334
2,0.2881009830262071,89.43422379032258,0.45384855047861733,84.05833333333334
3,0.22915954583434647,91.71076948924731,0.3190799686113993,88.35
4,0.20040305519616733,92.84064180107526,0.3083798563480377,88.99166666666666
5,0.17604003734486076,93.58408938172043,0.23606706420580545,91.34166666666667
6,0.14776956330063523,94.61105510752688,0.30182155839602154,89.825
7,0.1337282617566406,95.2200940860215,0.3563513258298238,87.675
