Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,0.7228131367955156,76.14877352150538,0.4648663472334544,83.425
2,0.44500107886970686,84.09988239247312,0.38426973470052084,86.13333333333334
3,0.38468139786874095,86.19581653225806,0.344549524307251,87.51666666666667
4,0.3598603814519862,86.97286626344086,0.33881995662053427,87.65833333333333
5,0.3425280612002137,87.57980510752688,0.33274899435043337,88.00833333333334
6,0.32410336341909185,88.00613239247312,0.32803756523132327,88.20833333333333
7,0.31144923548544606,88.62987231182795,0.3222830266157786,88.2
