Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,4.2717250857861515,6.345177664974619,4.040256678561703,9.689387062398863
2,3.9958662466349337,10.061072335025381,3.872468789421675,12.199550065122153
3,3.8623406076189224,12.372105012690355,3.7658311141554943,13.545407901487943
4,3.763806812654292,13.868178934010153,3.6993779150892103,14.966254884161502
5,3.6872678202420928,15.16497461928934,3.65521230571351,15.621423215060979
6,3.621661117234206,16.079076776649746,3.617537240464135,16.280538343134545
7,3.5651429256206844,17.07150222081218,3.594087041760082,16.76204759837392
