Epoch,Train_Loss,Train_Acc,Val_Loss,Val_Acc
1,1.865357531951024,32.77493990384615,1.6733304330825807,40.26
2,1.663695712884267,40.30448717948718,1.5680117502212525,43.74
3,1.5593325617985847,44.333433493589745,1.467549771118164,47.42
4,1.484738779373658,46.985176282051285,1.4078736591339112,50.2
5,1.4287777313819299,48.6904046474359,1.3769759332656861,51.27
6,1.383489572084867,50.32051282051282,1.34753003616333,51.97
7,1.3503491099064167,51.92307692307692,1.3205430974960328,52.99
